Timestamp,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8
2025-08-21 11:55:16.832,-394033,-425376,-427504,-431840,2,2,2,2
2025-08-21 11:55:16.833,-393998,-425441,-427500,-431773,2,2,2,2
2025-08-21 11:55:16.834,-393996,-425437,-427501,-448188,2,2,2,2
2025-08-21 11:55:16.834,-393975,-425416,-427417,-431814,2,2,2,2
2025-08-21 11:55:16.835,-393961,-425337,-427468,-431735,2,2,2,2
2025-08-21 11:55:16.836,-393954,-408883,-427399,-448116,2,2,2,2
2025-08-21 11:55:16.837,-393913,-425324,-443775,-431726,2,2,2,2
2025-08-21 11:55:16.837,-393962,-425274,-427400,-431680,2,2,2,2
2025-08-21 11:55:16.838,-393971,-425348,-443855,-431749,2,2,2,2
2025-08-21 11:55:16.839,-393981,-425359,-427482,-431761,2,2,2,2
2025-08-21 11:55:16.840,-393991,-425432,-427491,-448156,2,2,2,2
2025-08-21 11:55:16.841,-394001,-425374,-443882,-431842,2,2,2,2
2025-08-21 11:55:16.842,-394097,-425471,-427271,-431874,2,2,2,2
2025-08-21 11:55:16.843,-394182,-425490,-427288,-431893,2,2,2,2
2025-08-21 11:55:16.843,-394127,-425500,-427361,-448354,2,2,2,2
2025-08-21 11:55:16.844,-394195,-425569,-443745,-431971,2,2,2,2
2025-08-21 11:55:16.845,-394191,-425502,-443706,-431901,2,2,2,2
2025-08-21 11:55:16.846,-394124,-409114,-427287,-440088,2,2,2,2
2025-08-21 11:55:16.846,-394133,-425571,-427294,-431904,2,2,2,2
2025-08-21 11:55:16.847,-394177,-425581,-427370,-431914,2,2,2,2
2025-08-21 11:55:16.848,-394219,-425528,-427382,-448373,2,2,2,2
2025-08-21 11:55:16.849,-394218,-425590,-443769,-431988,2,2,2,2
2025-08-21 11:55:16.850,-394226,-409215,-427393,-440190,2,2,2,2
2025-08-21 11:55:16.851,-394217,-425594,-427383,-431926,2,2,2,2
2025-08-21 11:55:16.852,-394188,-425594,-427382,-431924,2,2,2,2
2025-08-21 11:55:16.852,-394234,-425607,-427459,-432004,2,2,2,2
2025-08-21 11:55:16.853,-394232,-425668,-427390,-448390,2,2,2,2
2025-08-21 11:55:16.854,-394217,-425588,-443761,-431987,2,2,2,2
2025-08-21 11:55:16.855,-394214,-409204,-427375,-440174,2,2,2,2
2025-08-21 11:55:16.856,-394209,-425589,-427373,-431917,2,2,2,2
2025-08-21 11:55:16.856,-394126,-425573,-427293,-431902,2,2,2,2
2025-08-21 11:55:16.857,-394125,-425507,-427362,-448288,2,2,2,2
2025-08-21 11:55:16.858,-394184,-425502,-443679,-431899,2,2,2,2
2025-08-21 11:55:16.859,-394116,-425500,-427292,-431898,2,2,2,2
2025-08-21 11:55:16.859,-394119,-425572,-427361,-431904,2,2,2,2
2025-08-21 11:55:16.859,-394121,-425579,-427299,-431970,2,2,2,2
2025-08-21 11:55:16.859,-394117,-425509,-427296,-448285,2,2,2,2
