Timestamp,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8
2025-09-03 13:14:56.351,-487064,-528024,-527659,-559364,2,2,2,2
2025-09-03 13:14:56.352,-487108,-528004,-527674,-559346,2,2,2,2
2025-09-03 13:14:56.352,-486960,-527982,-527620,-559258,2,2,2,2
2025-09-03 13:14:56.352,-487024,-527945,-527615,-559251,2,2,2,2
2025-09-03 13:14:56.352,-470653,-527988,-527624,-559324,2,2,2,2
2025-09-03 13:14:56.352,-478863,-528073,-527644,-575727,2,2,2,2
2025-09-03 13:14:56.352,-487124,-528017,-527648,-559347,2,2,2,2
2025-09-03 13:14:56.352,-470709,-528023,-527716,-559351,2,2,2,2
2025-09-03 13:14:56.352,-487066,-528086,-527714,-575734,2,2,2,2
2025-09-03 13:14:56.352,-470736,-528014,-527642,-559344,2,2,2,2
2025-09-03 13:14:56.353,-487034,-527994,-527617,-559330,2,2,2,2
2025-09-03 13:14:56.353,-486950,-527975,-527599,-559248,2,2,2,2
2025-09-03 13:14:56.353,-486942,-527900,-527592,-575623,2,2,2,2
2025-09-03 13:14:56.354,-487011,-527905,-527593,-575623,2,2,2,2
2025-09-03 13:14:56.354,-486943,-527931,-527587,-559234,2,2,2,2
2025-09-03 13:14:56.354,-486937,-527894,-527518,-559229,2,2,2,2
2025-09-03 13:14:56.354,-470628,-527971,-527593,-559299,2,2,2,2
2025-09-03 13:14:56.355,-487022,-527976,-527601,-559243,2,2,2,2
2025-09-03 13:14:56.355,-486966,-527982,-527609,-559250,2,2,2,2
2025-09-03 13:14:56.355,-478835,-527917,-527612,-575696,2,2,2,2
2025-09-03 13:14:56.355,-486969,-527988,-527618,-559254,2,2,2,2
2025-09-03 13:14:56.356,-487061,-528016,-527639,-575730,2,2,2,2
2025-09-03 13:14:56.356,-487065,-528022,-527640,-559350,2,2,2,2
2025-09-03 13:14:56.356,-487064,-528023,-527641,-559349,2,2,2,2
2025-09-03 13:14:56.357,-470754,-528102,-527715,-559362,2,2,2,2
2025-09-03 13:14:56.357,-487141,-528103,-527718,-575751,2,2,2,2
2025-09-03 13:14:56.357,-487072,-528100,-527714,-575749,2,2,2,2
2025-09-03 13:14:56.357,-470715,-528097,-527647,-559364,2,2,2,2
2025-09-03 13:14:56.358,-487124,-528099,-527677,-559361,2,2,2,2
2025-09-03 13:14:56.358,-470662,-528021,-527636,-559349,2,2,2,2
2025-09-03 13:14:56.358,-470656,-528014,-527631,-559346,2,2,2,2
2025-09-03 13:14:56.358,-487044,-528017,-527634,-559351,2,2,2,2
2025-09-03 13:14:56.359,-487040,-528013,-527633,-559347,2,2,2,2
2025-09-03 13:14:56.359,-486973,-528011,-527629,-559345,2,2,2,2
2025-09-03 13:14:56.359,-486959,-527998,-527613,-559329,2,2,2,2
2025-09-03 13:14:56.359,-487011,-527951,-527599,-559251,2,2,2,2
2025-09-03 13:14:56.360,-487019,-527928,-527611,-575647,2,2,2,2
2025-09-03 13:14:56.360,-478835,-527931,-527622,-575682,2,2,2,2
2025-09-03 13:14:56.360,-487027,-527928,-527620,-575678,2,2,2,2
2025-09-03 13:14:56.360,-486949,-527972,-527604,-559245,2,2,2,2
2025-09-03 13:14:56.361,-486940,-527899,-527598,-559235,2,2,2,2
2025-09-03 13:14:56.361,-470541,-527886,-527520,-559219,2,2,2,2
2025-09-03 13:14:56.361,-470544,-527890,-527518,-559224,2,2,2,2
2025-09-03 13:14:56.361,-486933,-527898,-527520,-559231,2,2,2,2
2025-09-03 13:14:56.362,-487010,-527978,-527591,-559239,2,2,2,2
2025-09-03 13:14:56.362,-487016,-527984,-527595,-559244,2,2,2,2
2025-09-03 13:14:56.362,-487014,-527920,-527594,-575627,2,2,2,2
2025-09-03 13:14:56.363,-487016,-527923,-527595,-575624,2,2,2,2
2025-09-03 13:14:56.363,-470631,-527988,-527596,-559304,2,2,2,2
2025-09-03 13:14:56.363,-487016,-527990,-527598,-559243,2,2,2,2
2025-09-03 13:14:56.363,-470630,-527988,-527597,-559310,2,2,2,2
2025-09-03 13:14:56.364,-470599,-527990,-527602,-559255,2,2,2,2
2025-09-03 13:14:56.364,-486957,-527998,-527613,-559331,2,2,2,2
2025-09-03 13:14:56.364,-486969,-528005,-527622,-559340,2,2,2,2
