Timestamp,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8
2025-09-03 13:05:11.482,-1634673,-6843037,-2628970,-7867098,2,2,2,2
2025-09-03 13:05:11.484,-3731826,-6826726,-6823283,-3672734,2,2,2,2
2025-09-03 13:05:11.487,-1634563,-2648699,-6823173,-7866993,2,2,2,2
2025-09-03 13:05:11.490,-1634794,-6842984,-2637294,-7866902,2,2,2,2
2025-09-03 13:05:11.492,-1634567,-2648447,-6823178,-7866737,2,2,2,2
2025-09-03 13:05:11.495,-3731814,-6826423,-6823280,-3672465,2,2,2,2
2025-09-03 13:05:11.498,-1634675,-6842777,-2628974,-7866763,2,2,2,2
2025-09-03 13:05:11.501,-1634713,-6842881,-6823325,-7866868,2,2,2,2
2025-09-03 13:05:11.503,-1634806,-6842909,-4726020,-7866935,2,2,2,2
2025-09-03 13:05:11.506,-1634572,-6842980,-6823173,-7866981,2,2,2,2
2025-09-03 13:05:11.509,-1634795,-4745729,-6823362,-7866874,2,2,2,2
2025-09-03 13:05:11.511,-1634780,-6842857,-6823303,-7866779,2,2,2,2
2025-09-03 13:05:11.514,-1634769,-4745632,-6823369,-7866767,2,2,2,2
2025-09-03 13:05:11.517,-3731851,-6826468,-6823309,-7866766,2,2,2,2
2025-09-03 13:05:11.520,-1634717,-6826433,-6823308,-3672462,2,2,2,2
2025-09-03 13:05:11.522,-3731738,-6826307,-6823180,-3672330,2,2,2,2
2025-09-03 13:05:11.525,-1634558,-6842627,-2637036,-7866846,2,2,2,2
2025-09-03 13:05:11.528,-1634442,-2648458,-6822961,-7866655,2,2,2,2
2025-09-03 13:05:11.530,-1634359,-2648427,-6822942,-7866648,2,2,2,2
2025-09-03 13:05:11.533,-1634553,-6826483,-6823139,-3672468,2,2,2,2
2025-09-03 13:05:11.536,-3731462,-6826233,-6823150,-3672211,2,2,2,2
2025-09-03 13:05:11.538,-1634404,-2648335,-6822922,-7866608,2,2,2,2
2025-09-03 13:05:11.541,-1634539,-2648222,-6823130,-7866492,2,2,2,2
2025-09-03 13:05:11.543,-1634417,-6826046,-6822941,-3672313,2,2,2,2
2025-09-03 13:05:11.546,-1634323,-4745468,-6822918,-7866518,2,2,2,2
2025-09-03 13:05:11.548,-1634308,-6842605,-4725748,-7866564,2,2,2,2
2025-09-03 13:05:11.551,-1634445,-6842481,-2628719,-7866619,2,2,2,2
2025-09-03 13:05:11.554,-1634531,-6826107,-6823031,-3672067,2,2,2,2
2025-09-03 13:05:11.556,-1634446,-6826086,-6823024,-3672309,2,2,2,2
